Epoch,Train_Loss,Train_Accuracy,Valid_Accuracy
0,0.0,13.864444444444445,17.93999969959259
1,0.0,22.346666666666668,28.279998898506165
2,0.0,30.41111111111111,34.139999747276306
3,0.0,35.98222222222222,39.13999795913696
4,0.0,41.37111111111111,45.27999758720398
5,0.0,46.39555555555555,48.87999892234802
6,0.0,49.66222222222222,51.33999586105347
7,0.0,52.946666666666665,54.739999771118164
8,0.0,55.62444444444444,56.05999827384949
9,0.0,58.07555555555555,57.999998331069946
10,0.0,60.24,60.29999852180481
11,0.0,62.117777777777775,61.239999532699585
12,0.0,63.74666666666667,62.139999866485596
13,0.0,65.47111111111111,64.21999931335449
14,0.0,66.66222222222223,65.21999835968018
15,0.0,68.33111111111111,66.42000079154968
16,0.0,69.30444444444444,67.0799970626831
17,0.0,70.63555555555556,68.50000023841858
18,0.0,71.47777777777777,69.26000118255615
19,0.0,72.58888888888889,68.7999963760376
20,0.0,73.63333333333334,69.58000063896179
21,0.0,74.51333333333334,70.3000009059906
22,0.0,75.08666666666667,70.57999968528748
23,0.0,75.79333333333334,71.02000117301941
24,0.0,76.61555555555556,71.84000015258789
25,0.0,77.42444444444445,72.33999967575073
26,0.0,78.16666666666667,72.7400004863739
27,0.0,78.34,72.97999858856201
28,0.0,79.26666666666667,73.29999804496765
29,0.0,79.95777777777778,73.35999608039856
30,0.0,80.9,73.15999865531921
31,0.0,81.00222222222222,73.78000020980835
32,0.0,81.66,73.89999628067017
33,0.0,82.20666666666666,74.53999519348145
34,0.0,82.70666666666666,74.2199957370758
35,0.0,83.00444444444445,74.43999648094177
36,0.0,83.49777777777778,74.37999844551086
37,0.0,84.01777777777778,74.25999641418457
38,0.0,84.58222222222223,74.86000061035156
39,0.0,85.07333333333334,76.13999843597412
40,0.0,85.43777777777778,75.87999701499939
41,0.0,85.76222222222222,75.13999938964844
42,0.0,86.15333333333334,74.93999600410461
43,0.0,86.46,75.59999823570251
44,0.0,86.9,75.95999836921692
45,0.0,87.30444444444444,76.35999917984009
46,0.0,87.57111111111111,76.09999775886536
47,0.0,87.89333333333333,75.55999755859375
48,0.0,88.16222222222223,76.15999579429626
49,0.0,88.55777777777777,75.55999755859375
50,0.0,89.02444444444444,75.73999762535095
51,0.0,89.18888888888888,76.45999789237976
52,0.0,89.52666666666667,76.01999640464783
53,0.0,89.69333333333333,76.6599953174591
54,0.0,89.7,76.62000060081482
55,0.0,90.16444444444444,76.83999538421631
56,0.0,90.34,76.94000005722046
57,0.0,90.47777777777777,76.33999586105347
58,0.0,90.47555555555556,76.44000053405762
59,0.0,91.11333333333333,76.8999993801117
60,0.0,91.24888888888889,76.5999972820282
61,0.0,91.52222222222223,77.4399995803833
62,0.0,91.77777777777777,76.83999538421631
63,0.0,91.89111111111112,77.2599995136261
64,0.0,92.21333333333334,77.52000093460083
65,0.0,91.91333333333333,77.0799994468689
66,0.0,92.32,77.17999815940857
67,0.0,92.45333333333333,77.55999565124512
68,0.0,92.64888888888889,77.66000032424927
69,0.0,92.91333333333333,76.9599974155426
70,0.0,92.78,78.02000045776367
71,0.0,93.04,77.05999612808228
72,0.0,93.19111111111111,77.49999761581421
73,0.0,93.27777777777777,77.19999551773071
74,0.0,93.25333333333333,77.84000039100647
75,0.0,93.45111111111112,77.66000032424927
76,0.0,93.8,77.87999510765076
77,0.0,93.63111111111111,77.49999761581421
78,0.0,94.02888888888889,77.41999626159668
79,0.0,93.87777777777778,76.81999802589417
80,0.0,94.03333333333333,78.02000045776367
81,0.0,94.06,76.87999606132507
82,0.0,94.28666666666666,78.09999585151672
83,0.0,94.36444444444444,77.81999707221985
84,0.0,94.36,78.02000045776367
85,0.0,94.56,77.89999842643738
86,0.0,94.59777777777778,78.33999991416931
87,0.0,94.51333333333334,78.05999517440796
88,0.0,94.83555555555556,78.35999727249146
89,0.0,94.89333333333333,77.41999626159668
90,0.0,95.05777777777777,78.83999943733215
91,0.0,95.05333333333333,78.07999849319458
92,0.0,94.97333333333333,77.7999997138977
93,0.0,95.24888888888889,78.13999652862549
94,0.0,95.15555555555555,78.71999740600586
95,0.0,95.45333333333333,77.93999910354614
96,0.0,95.32888888888888,78.15999984741211
97,0.0,95.4888888888889,77.75999903678894
98,0.0,95.57111111111111,78.13999652862549
99,0.0,95.65333333333334,78.39999794960022
